,Press,Url,Title,Date,Body,Weekday,Sentiment
0,경향신문,https://n.news.naver.com/mnews/article/032/0003255257,여성 대법관 20년···아직도 여성이 부족하다[이토록 XY한 대법원],2023-10-17,,화,
1,경향신문,https://n.news.naver.com/mnews/article/032/0003255187,"‘가자’ 보복공습 비난 여론에…이스라엘, ‘지상군 투입’ 저울질",2023-10-17,,화,
2,경향신문,https://n.news.naver.com/mnews/article/032/0003255185,"윤 대통령, 헌재소장에 이종석 재판관 지명 유력",2023-10-17,,화,
3,경향신문,https://n.news.naver.com/mnews/article/032/0003255184,"검찰, 이번엔 ‘위증교사 혐의’로…이재명 네번째 기소",2023-10-17,,화,
4,경향신문,https://n.news.naver.com/mnews/article/032/0003255188,“가을색 곱게 물든 ‘돌담길’ 같이 걸을래?”,2023-10-17,,화,
5,경향신문,https://n.news.naver.com/mnews/article/032/0003255189,일본 ‘오염수 2차 방류’ 후 삼중수소 4번 검출,2023-10-17,,화,
6,경향신문,https://n.news.naver.com/mnews/article/032/0003255190,"중노위, 육아휴직 승진 차별에 첫 시정명령",2023-10-17,,화,
7,경향신문,https://n.news.naver.com/mnews/article/032/0003255193,‘공천 총괄’ 사무총장에 친윤·TK 이만희…출발부터 빛바랜 혁신,2023-10-17,,화,
8,경향신문,https://n.news.naver.com/mnews/article/032/0003255194,"이준석 “윤 대통령, 집권 이후 오류 인정해야”",2023-10-17,,화,
9,경향신문,https://n.news.naver.com/mnews/article/032/0003255192,"민주당 지지율, 여당 추월…당내선 ‘경계론’",2023-10-17,,화,
10,경향신문,https://n.news.naver.com/mnews/article/032/0003255242,2023년 10월 17일[김용민의 그림마당],2023-10-17,,화,
11,경향신문,https://n.news.naver.com/mnews/article/032/0003255195,아이스크림 트럭이 주검 가득 영안실로…신은 어디에 있는가,2023-10-17,,화,
12,경향신문,https://n.news.naver.com/mnews/article/032/0003255196,"이란 혁명수비대, 이스라엘 쪽으로 이동",2023-10-17,,화,
13,경향신문,https://n.news.naver.com/mnews/article/032/0003255197,수능 ‘심화수학 신설’ 놓고 찬반 논쟁 가열[2028 대입 개편안 논란],2023-10-17,,화,
14,경향신문,https://n.news.naver.com/mnews/article/032/0003255199,의대 정원까지 늘 텐데…N수생 폭증·인재 쏠림 불 보듯[2028 대입 개편안 논란],2023-10-17,,화,
15,경향신문,https://n.news.naver.com/mnews/article/032/0003255198,“논술이 뜬다” “꽉 잡아 수학” 노 젓는 사교육[2028 대입 개편안 논란],2023-10-17,,화,
16,경향신문,https://n.news.naver.com/mnews/article/032/0003255250,[이토록 XY한 대법원][단독]전국 고등법원 재판부 50% 여성 판사가 없다,2023-10-17,,화,
17,경향신문,https://n.news.naver.com/mnews/article/032/0003255251,"김명수 대법원 6년, 대법관들 치고받는 논쟁 활발해졌다[이토록 XY한 대법원]",2023-10-17,,화,
18,경향신문,https://n.news.naver.com/mnews/article/032/0003255249,“여성 대법관은 파수꾼” 오경미 대법관의 특별한 강연[이토록 XY한 대법원],2023-10-17,,화,
19,경향신문,https://n.news.naver.com/mnews/article/032/0003255256,역대 대법관 156명 중 여성 8명뿐···그마저도 정권따라 오락가락[이토록 XY한 대법원],2023-10-17,,화,
20,경향신문,https://n.news.naver.com/mnews/article/032/0003255253,"“자동차세 기준, 배기량 → 차값”…실현 여건 안 따지고 질렀나",2023-10-17,,화,
21,경향신문,https://n.news.naver.com/mnews/article/032/0003255201,"헌재, 재판 지연 지적에 “장기미제 처리부 운영”",2023-10-17,,화,
22,경향신문,https://n.news.naver.com/mnews/article/032/0003255200,"여 “박 대령 말 계속 바꿔” 야 “국방부, 수사 가이드라인”",2023-10-17,,화,
23,경향신문,https://n.news.naver.com/mnews/article/032/0003255202,"“LH, 직무 유기·은폐 급급”…여야, ‘철근누락’ 질타",2023-10-17,,화,
24,경향신문,https://n.news.naver.com/mnews/article/032/0003255203,"오세훈 “서울광장 이태원 분향소, 철거 유도”",2023-10-17,,화,
25,경향신문,https://n.news.naver.com/mnews/article/032/0003255204,"언론재단, 해외 보고서 번역 출간하며 ‘MBC 언급’ 쏙 뺐다",2023-10-17,,화,
26,경향신문,https://n.news.naver.com/mnews/article/032/0003255208,"언론노조, 박민 KBS 사장 후보 ‘김영란법 위반’ 권익위 신고",2023-10-17,,화,
27,경향신문,https://n.news.naver.com/mnews/article/032/0003255205,의협 대의원회 “의대 증원 일방 발표 시 총력 대응”,2023-10-17,,화,
28,경향신문,https://n.news.naver.com/mnews/article/032/0003255207,노동부 산하기관에서조차 ‘직장 내 괴롭힘’ 만연했다,2023-10-17,,화,
29,경향신문,https://n.news.naver.com/mnews/article/032/0003255206,"“경찰, 양회동 지대장 분신 CCTV 유출 사건 방치하나”",2023-10-17,,화,
30,경향신문,https://n.news.naver.com/mnews/article/032/0003255243,"문재인 전 대통령, 조국 항소심에 ‘무죄 취지’ 의견서 제출",2023-10-17,,화,
31,경향신문,https://n.news.naver.com/mnews/article/032/0003255255,‘페미 사냥’에…게임 공모 당선되고도 배제,2023-10-17,,화,
32,경향신문,https://n.news.naver.com/mnews/article/032/0003255210,‘뇌 MRI’ 건보 확대 후 허혈성 뇌졸중 조기발견 비율 늘었다,2023-10-17,,화,
33,경향신문,https://n.news.naver.com/mnews/article/032/0003255211,2023년 10월 17일 기온 뚝…내륙 아침 5도 안팎[오늘의 날씨],2023-10-17,,화,
34,경향신문,https://n.news.naver.com/mnews/article/032/0003255178,달구벌에 숨은 ‘역사문화’ 새록새록,2023-10-17,,화,
35,경향신문,https://n.news.naver.com/mnews/article/032/0003255179,"인파 밀집 시 경고 알람·재난문자…용산구, 이태원 ‘핼러윈 대책’",2023-10-17,,화,
36,경향신문,https://n.news.naver.com/mnews/article/032/0003255180,‘국내 최고령’ 500년 된 감나무에 열린 ‘늦둥이 감’ 50개,2023-10-17,,화,
37,경향신문,https://n.news.naver.com/mnews/article/032/0003255181,작은 축제들 모아 하나로…전남 나주 ‘영산강은 살아있다’,2023-10-17,,화,
38,경향신문,https://n.news.naver.com/mnews/article/032/0003255183,서울 지하철 멈추나…노조 ‘11월 총파업’ 가결,2023-10-17,,화,
39,경향신문,https://n.news.naver.com/mnews/article/032/0003255213,가자지구 지상전 땐 전쟁 장기화…세계 경제 ‘파편’ 맞는다,2023-10-17,,화,
40,경향신문,https://n.news.naver.com/mnews/article/032/0003255214,미국 무슬림 혐오범죄가 앗아간 팔레스타인계 6세 소년,2023-10-17,,화,
41,경향신문,https://n.news.naver.com/mnews/article/032/0003255212,"EU, 내부 갈등 끝 가자지구 지원금 ‘3배’ 증액",2023-10-17,,화,
42,경향신문,https://n.news.naver.com/mnews/article/032/0003255216,폴란드 ‘극보수 정권’ 8년 만에 교체된다,2023-10-17,,화,
43,경향신문,https://n.news.naver.com/mnews/article/032/0003255217,혼란한 에콰도르…‘정치 신예’ 35세 세계 최연소 대통령 탄생,2023-10-17,,화,
44,경향신문,https://n.news.naver.com/mnews/article/032/0003255218,개각 카드에도 지지율 죽 쑤는 일 기시다 내각,2023-10-17,,화,
45,경향신문,https://n.news.naver.com/mnews/article/032/0003255221,서울에 보라매 떴다…역대급 ‘K방산’ 한눈에,2023-10-17,,화,
46,경향신문,https://n.news.naver.com/mnews/article/032/0003255223,"LGU+, ‘화물잇고’ 내달 출시…중간물류 37조 시장 참전",2023-10-17,,화,
47,경향신문,https://n.news.naver.com/mnews/article/032/0003255220,50년 만에 14배 뛴 소주 한 병 가격,2023-10-17,,화,
48,경향신문,https://n.news.naver.com/mnews/article/032/0003255222,"농축산물 할인지원사업 예산, 일단 받았다가 못 쓰면 “삭감”",2023-10-17,,화,
49,경향신문,https://n.news.naver.com/mnews/article/032/0003255245,"내년 ‘만기도래’ 청년희망적금, ‘도약계좌’로 더 불려요",2023-10-17,,화,
50,경향신문,https://n.news.naver.com/mnews/article/032/0003255224,보험료 낮춘 ‘반려동물 전문 보험사’ 추진,2023-10-17,,화,
51,경향신문,https://n.news.naver.com/mnews/article/032/0003255225,전세사기꾼 사망해도 피해자 지원,2023-10-17,,화,
52,경향신문,https://n.news.naver.com/mnews/article/032/0003255226,9월 코픽스 3.82% ‘연중 최고치’ 급반등…17일부터 신규 주담대 변동금리 오를 듯,2023-10-17,,화,
53,경향신문,https://n.news.naver.com/mnews/article/032/0003255227,"국토부, 소규모 재건축 규제 완화…수도권 공공택지 용적률 확대키로",2023-10-17,,화,
54,경향신문,https://n.news.naver.com/mnews/article/032/0003255252,뜨거운 코트를 가르며…‘다문화 편견’ 던져버려!,2023-10-17,,화,
55,경향신문,https://n.news.naver.com/mnews/article/032/0003255229,"골목식당 살리는 백종원, 사람도 살렸네",2023-10-17,,화,
56,경향신문,https://n.news.naver.com/mnews/article/032/0003255230,오늘의 인사 - 2023년 10월 17일,2023-10-17,,화,
57,경향신문,https://n.news.naver.com/mnews/article/032/0003255231,오늘의 부고 - 2023년 10월 17일,2023-10-17,,화,
58,경향신문,https://n.news.naver.com/mnews/article/032/0003255232,김양현·유혜승·천인숙 ‘엔지니어상 여성 부문’ 수상,2023-10-17,,화,
59,경향신문,https://n.news.naver.com/mnews/article/032/0003255233,‘리비아 대수로 수주’ 정진삼 전 동아건설 사장 별세,2023-10-17,,화,
60,경향신문,https://n.news.naver.com/mnews/article/032/0003255234,국내 ‘HDTV 선도’ 이충웅 서울대 명예교수 별세,2023-10-17,,화,
61,경향신문,https://n.news.naver.com/mnews/article/032/0003255043,석유로 부를 쌓은 원주민의 비극···‘플라워 킬링 문’[리뷰],2023-10-17,,화,
62,경향신문,https://n.news.naver.com/mnews/article/032/0003255123,남북한 전통무 명맥 모아 ‘조선춤방’ 무대에,2023-10-17,,화,
63,경향신문,https://n.news.naver.com/mnews/article/032/0003255163,코로나 때보다 힘든 자영업 현장 밀착 르포…MBC ‘PD수첩’,2023-10-17,,화,
64,경향신문,https://n.news.naver.com/mnews/article/032/0003255164,2023년 10월 17일[TV하이라이트],2023-10-17,,화,
65,경향신문,https://n.news.naver.com/mnews/article/032/0003255165,2023년 10월 17일[케이블·위성 하이라이트],2023-10-17,,화,
66,경향신문,https://n.news.naver.com/mnews/article/032/0003255237,‘우즈 신화’와 행복한 경쟁…실력에 겸손 무장한 김주형,2023-10-17,,화,
67,경향신문,https://n.news.naver.com/mnews/article/032/0003255236,“슈퍼팀 KCC” 10개 팀 감독 중 7명이 우승 후보 지목,2023-10-17,,화,
68,경향신문,https://n.news.naver.com/mnews/article/032/0003255238,‘최강 멤버’로 베트남 맞는 클린스만호…후반 ‘파격 실험’ 할까,2023-10-17,,화,
69,경향신문,https://n.news.naver.com/mnews/article/032/0003255239,실력·성취감 ‘쑥쑥’…“지루할 틈이 없어요”[신나는 주말체육학교 ③],2023-10-17,,화,
70,경향신문,https://n.news.naver.com/mnews/article/032/0003255241,삼성 라이온즈 ‘벽’을 깼다,2023-10-17,,화,
71,경향신문,https://n.news.naver.com/mnews/article/032/0003255240,"텍사스, 천적 휴스턴 잡고 ALCS 기선제압",2023-10-17,,화,
72,경향신문,https://n.news.naver.com/mnews/article/032/0003255246,"SSG, 17일 두산 잡으면 ‘준PO 직행’",2023-10-17,,화,
73,경향신문,https://n.news.naver.com/mnews/article/032/0003255166,[김윤철의 알고 싶은 정치] 시민 주도의 정치판 만들기,2023-10-17,,화,
74,경향신문,https://n.news.naver.com/mnews/article/032/0003255167,"[송용진의 수학 인문학 산책] 수학 킬러문항, 왜곡 없이 다시 보기",2023-10-17,,화,
75,경향신문,https://n.news.naver.com/mnews/article/032/0003255168,"[기고] 여명학교의 절박한 현실, 외면해선 안 된다",2023-10-17,,화,
76,경향신문,https://n.news.naver.com/mnews/article/032/0003255170,[생각그림] 오래된 집,2023-10-17,,화,
77,경향신문,https://n.news.naver.com/mnews/article/032/0003255171,[직설] 바람과 함께 사라져야 할 것들,2023-10-17,,화,
78,경향신문,https://n.news.naver.com/mnews/article/032/0003255175,[장덕진 칼럼] 이스라엘·하마스 전쟁과 한국의 안보,2023-10-17,,화,
79,경향신문,https://n.news.naver.com/mnews/article/032/0003255173,[고규홍의 큰 나무 이야기] 성공의 기원 담아 심은 큰 나무,2023-10-17,,화,
80,경향신문,https://n.news.naver.com/mnews/article/032/0003255174,[기자칼럼] ‘2비트 정부’의 탄생,2023-10-17,,화,
81,경향신문,https://n.news.naver.com/mnews/article/032/0003255157,[여적]당나귀 수레 엑소더스,2023-10-17,,화,
82,경향신문,https://n.news.naver.com/mnews/article/032/0003255176,[정동칼럼] 지도자의 품격,2023-10-17,,화,
83,경향신문,https://n.news.naver.com/mnews/article/032/0003255158,[사설] 검찰은 언제까지 이재명에만 매달려 있을 건가,2023-10-17,,화,
84,경향신문,https://n.news.naver.com/mnews/article/032/0003255160,"[사설]윤 대통령과 여당, 민심 이반 커지는 이유 직시해야",2023-10-17,,화,
85,경향신문,https://n.news.naver.com/mnews/article/032/0003255151,"[사설]육아휴직 썼다고 승진 탈락시킨‘성차별’ 철퇴, 온당하다",2023-10-17,,화,
86,경향신문,https://n.news.naver.com/mnews/article/032/0003255177,[세상읽기] 국가복지 제대로 해야 서민이 산다,2023-10-17,,화,
87,국민일보,https://n.news.naver.com/mnews/article/005/0001644877,안정 속 변화 택한 與…  국민 눈높이가 관건,2023-10-17,,화,
88,국민일보,https://n.news.naver.com/mnews/article/005/0001644778,"[알림] 도전·열정… 세상을 깨우는 진실의 힘,  국민일보가 당신을 기다립니다",2023-10-17,,화,
89,국민일보,https://n.news.naver.com/mnews/article/005/0001644872,교직원 1명당 학생 3명 이하 학교 2078곳,2023-10-17,,화,
90,국민일보,https://n.news.naver.com/mnews/article/005/0001644873,“가자지구 재앙 막아라”… 전방위 외교전,2023-10-17,,화,
91,국민일보,https://n.news.naver.com/mnews/article/005/0001644788,"“못하게 해주세요”… 공매도 제도 개선, 5만명 청원 달성",2023-10-17,,화,
92,국민일보,https://n.news.naver.com/mnews/article/005/0001644781,[국민만평-서민호 화백] 2023년 10월 17일,2023-10-17,,화,
93,국민일보,https://n.news.naver.com/mnews/article/005/0001644871,金 “당·정·대 관계 당이 주도”… 尹 “당정 소통 더 강화” 화답,2023-10-17,,화,
94,국민일보,https://n.news.naver.com/mnews/article/005/0001644876,‘선거 수습’ 거리 두고 민생 챙긴 尹,2023-10-17,,화,
95,국민일보,https://n.news.naver.com/mnews/article/005/0001644861,與 지도부 재편에… 민주 “용산 출장소다운 꼬리자르기 쇼”,2023-10-17,,화,
96,국민일보,https://n.news.naver.com/mnews/article/005/0001644864,“서울~양평 고속도 휴게소  尹 동문 특혜 의혹 밝혀야”,2023-10-17,,화,
97,국민일보,https://n.news.naver.com/mnews/article/005/0001644840,吳 “이태원 유족과 접촉 시도… 홍범도 독립운동가 초점 맞춰야”,2023-10-17,,화,
98,국민일보,https://n.news.naver.com/mnews/article/005/0001644835,[단독] 코레일네트웍스 또 채용 과정 놓고 문제… 국가유공자 자녀 가점 안 주고 구제 안해,2023-10-17,,화,
99,국민일보,https://n.news.naver.com/mnews/article/005/0001644842,“미로 땅굴 500㎞… 지상전 땐 이軍도 막대한 피해 각오해야”,2023-10-17,,화,
100,국민일보,https://n.news.naver.com/mnews/article/005/0001644846,"“글로벌 경제, 수십년 만에 가장 위험… IMF·WB는 대체 뭐하나”",2023-10-17,,화,
101,국민일보,https://n.news.naver.com/mnews/article/005/0001644856,"미국인 10명 중 7명… “이, 군사적 대응 정당”",2023-10-17,,화,
102,국민일보,https://n.news.naver.com/mnews/article/005/0001644786,"이·팔전쟁에 ‘증오범죄’ 잇따라…美 70대, 6세 소년 살해도",2023-10-17,,화,
103,국민일보,https://n.news.naver.com/mnews/article/005/0001644838,"‘바나나 재벌’ 에콰도르 35세, 세계 최연소 대통령 당선",2023-10-17,,화,
104,국민일보,https://n.news.naver.com/mnews/article/005/0001644849,“폴란드 야권연합 과반 확보”… 8년 만 정권교체 유력,2023-10-17,,화,
105,국민일보,https://n.news.naver.com/mnews/article/005/0001644865,의대 정원 확대 추진에 난리난 의협… 정부 당근책 검토,2023-10-17,,화,
106,국민일보,https://n.news.naver.com/mnews/article/005/0001644825,난임 부부 소득 무관하게 시술비 지원받는다,2023-10-17,,화,
107,국민일보,https://n.news.naver.com/mnews/article/005/0001644863,헌재 국감 쟁점 된 재판 지연 문제… 김도읍 “정치의 사법화 반성해야”,2023-10-17,,화,
108,국민일보,https://n.news.naver.com/mnews/article/005/0001644875,8급 이하 다자녀 공무원 승진 빨라진다,2023-10-17,,화,
109,국민일보,https://n.news.naver.com/mnews/article/005/0001644787,"“우리 늦둥이, 학교에서 행복하대요”… 작은 학교의 ‘발견’",2023-10-17,,화,
110,국민일보,https://n.news.naver.com/mnews/article/005/0001644866,“교사가 방과 후 돌봄·CCTV 안전관리까지 도맡아”,2023-10-17,,화,
111,국민일보,https://n.news.naver.com/mnews/article/005/0001644852,"檢, 이재명 ‘위증교사’ 추가 기소… 재판 최소 3건 동시 진행",2023-10-17,,화,
112,국민일보,https://n.news.naver.com/mnews/article/005/0001644831,"경찰, ‘사교육 카르텔’ 75건 수사… 일타강사 다수 포함",2023-10-17,,화,
113,국민일보,https://n.news.naver.com/mnews/article/005/0001644833,‘강남 납치·살해’ 일당 4명 사형 구형,2023-10-17,,화,
114,국민일보,https://n.news.naver.com/mnews/article/005/0001644834,"대법원장 공백, 대법관 3명 공석으로 이어지나",2023-10-17,,화,
115,국민일보,https://n.news.naver.com/mnews/article/005/0001644867,文 전 대통령 “조국 직권남용은 무죄” 의견서 제출,2023-10-17,,화,
116,국민일보,https://n.news.naver.com/mnews/article/005/0001644824,광주권 유통업계 지각변동 윤곽… 복합쇼핑몰 협상 막바지,2023-10-17,,화,
117,국민일보,https://n.news.naver.com/mnews/article/005/0001644819,"국제결핵연구소, 오송에 새 둥지",2023-10-17,,화,
118,국민일보,https://n.news.naver.com/mnews/article/005/0001644836,"대전과학축제, 기업·상권 연계로 지역경제 활성화한다",2023-10-17,,화,
119,국민일보,https://n.news.naver.com/mnews/article/005/0001644857,“강원 세일페스타로 오세요”,2023-10-17,,화,
120,국민일보,https://n.news.naver.com/mnews/article/005/0001644858,울산 북구~부산 노포동 40분만에 간다,2023-10-17,,화,
121,국민일보,https://n.news.naver.com/mnews/article/005/0001644870,"전남도, 유기농 생태마을 8곳 새로 지정",2023-10-17,,화,
122,국민일보,https://n.news.naver.com/mnews/article/005/0001644874,‘대구문화예술의 출발전’ 오늘 개막,2023-10-17,,화,
123,국민일보,https://n.news.naver.com/mnews/article/005/0001644841,단기 급등 노리고… ‘정치 테마주’ 빚투하는 강심장 개미들,2023-10-17,,화,
124,국민일보,https://n.news.naver.com/mnews/article/005/0001644851,가계 이어 기업 대출도 폭증… 부실 위험 고조,2023-10-17,,화,
125,국민일보,https://n.news.naver.com/mnews/article/005/0001644862,내년 2월 만기 ‘청년희망적금’ 정부가 불려준다,2023-10-17,,화,
126,국민일보,https://n.news.naver.com/mnews/article/005/0001644827,스마트폰부터 노트북까지… ‘안드로이드 생태계’ 곧 등장,2023-10-17,,화,
127,국민일보,https://n.news.naver.com/mnews/article/005/0001644822,“이-팔 전쟁 관련 가짜뉴스 NO”  EU 디지털법 타깃된 빅테크들,2023-10-17,,화,
128,국민일보,https://n.news.naver.com/mnews/article/005/0001644823,“37조 미들마일 화물시장 잡아라”,2023-10-17,,화,
129,국민일보,https://n.news.naver.com/mnews/article/005/0001644854,빨라지는 신산업 전환… 석유화학업계 ‘적자생존’,2023-10-17,,화,
130,국민일보,https://n.news.naver.com/mnews/article/005/0001644821,세계 첫 중형 암모니아 추진선 만든다,2023-10-17,,화,
131,국민일보,https://n.news.naver.com/mnews/article/005/0001644829,친환경 규제·자원전쟁… 재활용 주력하는 소재 산업,2023-10-17,,화,
132,국민일보,https://n.news.naver.com/mnews/article/005/0001644868,1시간에 닭 24마리 튀긴다… 교촌에 주방용 로봇 1호 도입,2023-10-17,,화,
133,국민일보,https://n.news.naver.com/mnews/article/005/0001644767,이-팔 충돌 확전 양상… 세계 경제성장 발목 잡나,2023-10-17,,화,
134,국민일보,https://n.news.naver.com/mnews/article/005/0001644768,불안한 국제 정세에… 투자자들 “안전자산으로 가자”,2023-10-17,,화,
135,국민일보,https://n.news.naver.com/mnews/article/005/0001644818,이스라엘 스타트업 투자 국내 기업 ‘리스크’ 예의주시,2023-10-17,,화,
136,국민일보,https://n.news.naver.com/mnews/article/005/0001644826,추경호 부총리 “유류세 인하 연말까지 연장… 이-팔 전쟁 영향 제한적”,2023-10-17,,화,
137,국민일보,https://n.news.naver.com/mnews/article/005/0001644832,지하 1.5평이 7.5억… 강남 노후단지 상가도 ‘재건축 프리미엄’,2023-10-17,,화,
138,국민일보,https://n.news.naver.com/mnews/article/005/0001644839,서울 ‘반지하 2만여 가구’는 여전히 침수 위험,2023-10-17,,화,
139,국민일보,https://n.news.naver.com/mnews/article/005/0001644844,“지난 50년간 라면 8배·고추장 27배 올랐다”,2023-10-17,,화,
140,국민일보,https://n.news.naver.com/mnews/article/005/0001644860,에어버스 “2042년까지 아·태서 항공기 1만9000여대 더 필요”,2023-10-17,,화,
141,국민일보,https://n.news.naver.com/mnews/article/005/0001644869,국내 미술시장 1조 첫 돌파… 백화점 ‘문화 플랫폼’ 역할,2023-10-17,,화,
142,국민일보,https://n.news.naver.com/mnews/article/005/0001644830,인디언에 대한 백인 폭력 다룬 ‘플라워 킬링 문’,2023-10-17,,화,
143,국민일보,https://n.news.naver.com/mnews/article/005/0001644837,관객 100만명 넘긴 ‘30일’ 주말 정상 2주째 수성,2023-10-17,,화,
144,국민일보,https://n.news.naver.com/mnews/article/005/0001644853,[And 건강] “커뮤니티병원 만들어 ‘재활 난민’ 막는 시금석 될것”,2023-10-17,,화,
145,국민일보,https://n.news.naver.com/mnews/article/005/0001644760,"스마트워치·AI 앱이 심장 위험 신호 포착, 생명 살렸다",2023-10-17,,화,
146,국민일보,https://n.news.naver.com/mnews/article/005/0001644743,"노인 일반에 초점 맞춘 정책, 장애 노인은 서럽다",2023-10-17,,화,
147,국민일보,https://n.news.naver.com/mnews/article/005/0001644759,"뇌졸중 환자 삼킴장애, 목소리 분석만으로 식별",2023-10-17,,화,
148,국민일보,https://n.news.naver.com/mnews/article/005/0001644843,황선우 또 금빛 역영… “파리까지 쉬지않고 달리겠다”,2023-10-17,,화,
149,국민일보,https://n.news.naver.com/mnews/article/005/0001644850,‘공공의 적’이 된 KCC… “팬들에게 멋진 농구 선사”,2023-10-17,,화,
150,국민일보,https://n.news.naver.com/mnews/article/005/0001644859,오늘 베트남전 앞둔 클린스만호… 손흥민도 출전할까,2023-10-17,,화,
151,국민일보,https://n.news.naver.com/mnews/article/005/0001644820,"김주형, PGA 타이틀 방어 “한국 골프 위해 노력”",2023-10-17,,화,
152,국민일보,https://n.news.naver.com/mnews/article/005/0001644763,[인사] 외교부 外,2023-10-17,,화,
153,국민일보,https://n.news.naver.com/mnews/article/005/0001644809,‘일회용품 사용 제로’ 챌린지  이성재 현대해상 대표 동참,2023-10-17,,화,
154,국민일보,https://n.news.naver.com/mnews/article/005/0001644810,점자달력·지팡이·작품 판로 지원… 산업계 “장애인과 함께”,2023-10-17,,화,
155,국민일보,https://n.news.naver.com/mnews/article/005/0001644811,현대건설 ‘원자력 특강’ 개최…  美 전문기업 홀텍 CEO 초청,2023-10-17,,화,
156,국민일보,https://n.news.naver.com/mnews/article/005/0001644812,LG전자 ‘세계 식량의 날’ 맞아  뉴욕·런던 전광판 캠페인 영상,2023-10-17,,화,
157,국민일보,https://n.news.naver.com/mnews/article/005/0001644814,중기부 ‘중기 R&D 우수성과 50선’ 선정,2023-10-17,,화,
158,국민일보,https://n.news.naver.com/mnews/article/005/0001644815,탄소중립 기술은 새 성장동력… ‘기후테크’ 포럼 개최,2023-10-17,,화,
159,국민일보,https://n.news.naver.com/mnews/article/005/0001644816,[여현덕의 AI Thinking] 불확실성과 ‘로또’ 판결에 도전하는 AI판사 탄생할까,2023-10-17,,화,
160,국민일보,https://n.news.naver.com/mnews/article/005/0001644845,[시론] 오염수 방류의 역지사지,2023-10-17,,화,
161,국민일보,https://n.news.naver.com/mnews/article/005/0001644855,[기고] 공원에도 리모델링이 필요하다,2023-10-17,,화,
162,국민일보,https://n.news.naver.com/mnews/article/005/0001644879,[신종수 칼럼] 작은 선거가 준 큰 교훈,2023-10-17,,화,
163,국민일보,https://n.news.naver.com/mnews/article/005/0001644817,[경제시평] 만성적 경제 위기론의 폐해,2023-10-17,,화,
164,국민일보,https://n.news.naver.com/mnews/article/005/0001644813,[사설] 가자지구 지상전 임박… 무고한 이들의 절규,2023-10-17,,화,
165,국민일보,https://n.news.naver.com/mnews/article/005/0001644828,[사설] 총선 의식한다면 오히려 연금개혁 정공법 택해야,2023-10-17,,화,
166,국민일보,https://n.news.naver.com/mnews/article/005/0001644847,"[사설] 사상 최대 외인 불법 공매도, 발본색원 대책 절실하다",2023-10-17,,화,
167,국민일보,https://n.news.naver.com/mnews/article/005/0001644848,[돋을새김] 국민연금을 지키려면,2023-10-17,,화,
168,국민일보,https://n.news.naver.com/mnews/article/005/0001644878,[한마당] 할머니 걸그룹,2023-10-17,,화,
169,국민일보,https://n.news.naver.com/mnews/article/005/0001644791,"“JMS, 교리 계속 바꿔가며 집단 가스라이팅한 탓”",2023-10-17,,화,
170,국민일보,https://n.news.naver.com/mnews/article/005/0001644774,[알림] 기독교 브랜드 대상 주인공을 찾습니다,2023-10-17,,화,
171,국민일보,https://n.news.naver.com/mnews/article/005/0001644790,인선 중심의 정치색 벗고 교회 행정·치리에 집중을,2023-10-17,,화,
172,국민일보,https://n.news.naver.com/mnews/article/005/0001644792,[겨자씨] 내 뒤로 물러가라,2023-10-17,,화,
173,국민일보,https://n.news.naver.com/mnews/article/005/0001644796,복음의 순수성·성경의 절대성 지키게 하소서,2023-10-17,,화,
174,국민일보,https://n.news.naver.com/mnews/article/005/0001644789,"기감, 시대 변화·교회 현실 반영해 법 뜯어고친다",2023-10-17,,화,
175,국민일보,https://n.news.naver.com/mnews/article/005/0001644793,“고통받는 이들 많은 현대사회… 그리스도 중심의 설교로 돌아가야”,2023-10-17,,화,
176,국민일보,https://n.news.naver.com/mnews/article/005/0001644795,[오늘의 QT] 내 말을 순종하고 내 규례를 지키면,2023-10-17,,화,
177,국민일보,https://n.news.naver.com/mnews/article/005/0001644797,새벽을 깨운 1만2000여명… 영혼에 은혜의 이슬을 맞다,2023-10-17,,화,
178,국민일보,https://n.news.naver.com/mnews/article/005/0001644799,[김병삼 목사의 신앙으로 세상 읽기] 아버지의 일하심으로 일하는 교회,2023-10-17,,화,
179,국민일보,https://n.news.naver.com/mnews/article/005/0001644806,국제독립교회연합회 목사 안수식… 목회자 28명 순종의 삶 서약,2023-10-17,,화,
180,국민일보,https://n.news.naver.com/mnews/article/005/0001644807,“힘에 의한 억제력은 안정적 평화엔 한계… 소돔 구원하려 한 아브라함의 자세 필요”,2023-10-17,,화,
181,국민일보,https://n.news.naver.com/mnews/article/005/0001644794,몽골 전역 누비며 구제·전도… ‘기독인=좋은 이웃’ 호감도 상승,2023-10-17,,화,
182,국민일보,https://n.news.naver.com/mnews/article/005/0001644801,‘평등이 자유 앞선다’ 헛된 이념 체계가 싹틔운 차금법,2023-10-17,,화,
183,국민일보,https://n.news.naver.com/mnews/article/005/0001644798,“라은이 위해 마음 모으듯 캠페인 통해 서로 마음 열었으면”,2023-10-17,,화,
184,국민일보,https://n.news.naver.com/mnews/article/005/0001644800,“끔찍한 교권침해로 암담했던 때… 나를 일으켜세운 건 신앙”,2023-10-17,,화,
185,국민일보,https://n.news.naver.com/mnews/article/005/0001644808,[시로 읽는 예수의 비유]  큰 잔치,2023-10-17,,화,
